weighted_error, threshold, feature, weight_alpha
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
6.520947176684898094e-01,-1.000000000000000000e+00,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-7.777779999999999694e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-5.555560000000000498e-01,-9.000000000000000000e+00,1.000000000000000000e+00
